STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,SNOW,TAVG,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,10/9/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,10/10/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,10/11/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,10/12/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,10/13/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/4/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/5/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/6/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/7/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/8/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/9/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/10/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/11/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/12/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/13/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/14/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/15/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/16/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/17/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/18/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/19/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/20/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/21/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/22/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/23/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/24/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/25/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/26/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/27/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/28/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/29/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,11/30/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/1/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/2/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/3/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/4/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/5/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/6/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/7/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/8/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/9/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/10/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/11/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/12/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/13/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/14/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/15/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/16/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/17/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/18/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/19/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/20/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/21/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/22/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/23/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/24/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/25/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/26/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/27/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/28/2014,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/29/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/30/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,12/31/2014,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/1/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/2/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/3/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/4/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/5/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/6/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/7/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/8/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/9/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/10/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/11/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/12/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/13/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/14/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/15/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/16/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/25/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,1/26/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/1/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/2/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/3/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/4/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/5/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/6/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/7/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/8/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/9/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/10/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/11/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/12/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/13/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/14/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/15/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/16/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/17/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/18/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/19/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/20/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/22/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/23/2015,0.6,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/24/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/25/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/26/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/27/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,2/28/2015,1,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/1/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/2/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/3/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/4/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/5/2015,3.2,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/6/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/7/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/8/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/9/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/10/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/11/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/12/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/13/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/14/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/15/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/16/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/17/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/18/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/19/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/20/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/21/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/22/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/23/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/24/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/25/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/26/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/27/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/28/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/29/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/30/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,3/31/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/1/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/2/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/3/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/4/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/5/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/6/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/7/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/8/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/9/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/10/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/11/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/12/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/13/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/14/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/15/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/16/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/17/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/18/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/19/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/20/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/21/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/22/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/23/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/24/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/25/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/26/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/27/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/28/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/29/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,4/30/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/1/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/2/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/3/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/4/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/5/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/6/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/7/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/8/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/9/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/10/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/11/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/12/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/13/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/14/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/15/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/16/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/17/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/18/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/19/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/20/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/21/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/22/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/23/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/24/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/25/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/26/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/27/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/28/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/29/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/30/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,5/31/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/1/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/2/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/3/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/4/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/5/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/6/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/7/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/8/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/9/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/10/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/11/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/12/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/13/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/14/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/15/2015,0,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/17/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/18/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/19/2015,,,,,,,,,
US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.88315582,-96.48426056,137.2,6/20/2015,,,,,,,,,
